customer_id,predicted_churn_probability,risk_bucket,age,customer_tenure_months,current_premium,num_policies,recommended_action
29152,0.2488,4_Bajo,33,163,951.94,1,Cross-sell prioritario (mono-póliza estable)
29163,0.324,4_Bajo,40,172,1723.5,1,Cross-sell prioritario (mono-póliza estable)
29167,0.184,4_Bajo,48,124,160.88,1,Cross-sell prioritario (mono-póliza estable)
29169,0.3102,4_Bajo,49,74,1035.38,1,Cross-sell prioritario (mono-póliza estable)
29174,0.2449,4_Bajo,67,25,1190.4,1,Cross-sell prioritario (mono-póliza estable)
29177,0.1833,4_Bajo,39,68,658.63,1,Cross-sell prioritario (mono-póliza estable)
29178,0.2395,4_Bajo,61,132,1092.28,1,Cross-sell prioritario (mono-póliza estable)
29180,0.241,4_Bajo,48,61,592.05,1,Cross-sell prioritario (mono-póliza estable)
29181,0.3318,4_Bajo,63,60,547.41,1,Cross-sell prioritario (mono-póliza estable)
29183,0.3038,4_Bajo,47,16,1251.02,1,Cross-sell prioritario (mono-póliza estable)
29185,0.2654,4_Bajo,59,178,819.65,1,Cross-sell prioritario (mono-póliza estable)
29187,0.2021,4_Bajo,34,66,1003.48,1,Cross-sell prioritario (mono-póliza estable)
29200,0.3473,4_Bajo,68,36,929.7,1,Cross-sell prioritario (mono-póliza estable)
29205,0.1695,4_Bajo,42,162,619.05,1,Cross-sell prioritario (mono-póliza estable)
29207,0.2154,4_Bajo,31,126,2031.81,1,Cross-sell prioritario (mono-póliza estable)
29208,0.2414,4_Bajo,80,19,1838.04,1,Cross-sell prioritario (mono-póliza estable)
29217,0.3349,4_Bajo,46,85,913.44,1,Cross-sell prioritario (mono-póliza estable)
29218,0.2773,4_Bajo,68,123,921.72,1,Cross-sell prioritario (mono-póliza estable)
29219,0.2032,4_Bajo,68,48,960.85,1,Cross-sell prioritario (mono-póliza estable)
29222,0.271,4_Bajo,18,101,1050.58,1,Cross-sell prioritario (mono-póliza estable)
29227,0.2132,4_Bajo,84,96,949.93,1,Cross-sell prioritario (mono-póliza estable)
29232,0.2349,4_Bajo,21,104,120.0,1,Cross-sell prioritario (mono-póliza estable)
29235,0.1493,4_Bajo,59,177,918.12,1,Cross-sell prioritario (mono-póliza estable)
29238,0.2387,4_Bajo,45,37,910.66,1,Cross-sell prioritario (mono-póliza estable)
29258,0.1686,4_Bajo,66,77,2055.58,1,Cross-sell prioritario (mono-póliza estable)
29260,0.3241,4_Bajo,49,40,1225.6,1,Cross-sell prioritario (mono-póliza estable)
29262,0.234,4_Bajo,32,139,1242.58,1,Cross-sell prioritario (mono-póliza estable)
29267,0.2737,4_Bajo,64,115,1730.11,1,Cross-sell prioritario (mono-póliza estable)
29269,0.2384,4_Bajo,80,42,740.28,1,Cross-sell prioritario (mono-póliza estable)
29275,0.2995,4_Bajo,58,99,947.33,1,Cross-sell prioritario (mono-póliza estable)
29278,0.272,4_Bajo,39,113,1690.94,1,Cross-sell prioritario (mono-póliza estable)
29283,0.2474,4_Bajo,25,94,1106.31,1,Cross-sell prioritario (mono-póliza estable)
29284,0.2173,4_Bajo,66,108,1385.48,1,Cross-sell prioritario (mono-póliza estable)
29286,0.2096,4_Bajo,62,88,1161.34,1,Cross-sell prioritario (mono-póliza estable)
29288,0.1875,4_Bajo,67,175,1110.5,1,Cross-sell prioritario (mono-póliza estable)
29289,0.146,4_Bajo,32,143,1528.53,1,Cross-sell prioritario (mono-póliza estable)
29292,0.1914,4_Bajo,80,62,1860.83,1,Cross-sell prioritario (mono-póliza estable)
29294,0.3447,4_Bajo,37,41,476.95,1,Cross-sell prioritario (mono-póliza estable)
29303,0.3119,4_Bajo,63,89,1165.29,1,Cross-sell prioritario (mono-póliza estable)
29310,0.3091,4_Bajo,23,105,752.84,1,Cross-sell prioritario (mono-póliza estable)
29312,0.2602,4_Bajo,25,23,518.45,1,Cross-sell prioritario (mono-póliza estable)
29316,0.1705,4_Bajo,40,39,686.51,1,Cross-sell prioritario (mono-póliza estable)
29319,0.2694,4_Bajo,73,174,2231.4,1,Cross-sell prioritario (mono-póliza estable)
29320,0.1893,4_Bajo,35,172,1014.27,1,Cross-sell prioritario (mono-póliza estable)
29322,0.261,4_Bajo,61,156,1360.16,1,Cross-sell prioritario (mono-póliza estable)
29326,0.2028,4_Bajo,71,94,849.79,1,Cross-sell prioritario (mono-póliza estable)
29329,0.182,4_Bajo,28,58,1899.16,1,Cross-sell prioritario (mono-póliza estable)
29330,0.31,4_Bajo,19,84,1775.05,1,Cross-sell prioritario (mono-póliza estable)
29344,0.3267,4_Bajo,31,67,839.65,1,Cross-sell prioritario (mono-póliza estable)
29347,0.1993,4_Bajo,39,157,617.88,1,Cross-sell prioritario (mono-póliza estable)
29348,0.3456,4_Bajo,49,150,756.12,1,Cross-sell prioritario (mono-póliza estable)
29352,0.2723,4_Bajo,24,87,1222.79,1,Cross-sell prioritario (mono-póliza estable)
29353,0.3061,4_Bajo,77,164,1089.65,1,Cross-sell prioritario (mono-póliza estable)
29356,0.1607,4_Bajo,66,128,1152.11,1,Cross-sell prioritario (mono-póliza estable)
29363,0.328,4_Bajo,38,49,618.04,1,Cross-sell prioritario (mono-póliza estable)
29366,0.2621,4_Bajo,81,51,1708.25,1,Cross-sell prioritario (mono-póliza estable)
29368,0.1521,4_Bajo,66,169,351.86,1,Cross-sell prioritario (mono-póliza estable)
29371,0.2088,4_Bajo,43,74,1319.24,1,Cross-sell prioritario (mono-póliza estable)
29374,0.1428,4_Bajo,33,79,579.08,1,Cross-sell prioritario (mono-póliza estable)
29385,0.2892,4_Bajo,70,123,382.31,1,Cross-sell prioritario (mono-póliza estable)
29387,0.1758,4_Bajo,38,69,673.51,1,Cross-sell prioritario (mono-póliza estable)
29392,0.2186,4_Bajo,65,24,1070.51,1,Cross-sell prioritario (mono-póliza estable)
29393,0.3297,4_Bajo,34,83,820.62,1,Cross-sell prioritario (mono-póliza estable)
29398,0.1061,4_Bajo,49,118,1443.02,1,Cross-sell prioritario (mono-póliza estable)
29405,0.1799,4_Bajo,52,178,999.52,1,Cross-sell prioritario (mono-póliza estable)
29409,0.2594,4_Bajo,59,155,680.16,1,Cross-sell prioritario (mono-póliza estable)
29411,0.3044,4_Bajo,59,53,1114.27,1,Cross-sell prioritario (mono-póliza estable)
29414,0.2223,4_Bajo,40,24,1018.0,1,Cross-sell prioritario (mono-póliza estable)
29424,0.2464,4_Bajo,58,87,1567.85,1,Cross-sell prioritario (mono-póliza estable)
29437,0.3345,4_Bajo,79,138,632.82,1,Cross-sell prioritario (mono-póliza estable)
29441,0.3063,4_Bajo,55,135,1564.49,1,Cross-sell prioritario (mono-póliza estable)
29449,0.2901,4_Bajo,21,68,902.99,1,Cross-sell prioritario (mono-póliza estable)
29455,0.2157,4_Bajo,47,114,964.01,1,Cross-sell prioritario (mono-póliza estable)
29459,0.323,4_Bajo,21,111,956.07,1,Cross-sell prioritario (mono-póliza estable)
29465,0.3232,4_Bajo,82,145,1802.69,1,Cross-sell prioritario (mono-póliza estable)
29467,0.2117,4_Bajo,71,135,547.15,1,Cross-sell prioritario (mono-póliza estable)
29471,0.2093,4_Bajo,36,59,626.65,1,Cross-sell prioritario (mono-póliza estable)
29474,0.1637,4_Bajo,68,119,1973.59,1,Cross-sell prioritario (mono-póliza estable)
29478,0.2824,4_Bajo,41,13,1010.05,1,Cross-sell prioritario (mono-póliza estable)
29484,0.1301,4_Bajo,52,33,1642.8,1,Cross-sell prioritario (mono-póliza estable)
29495,0.2005,4_Bajo,43,136,948.82,1,Cross-sell prioritario (mono-póliza estable)
29497,0.2779,4_Bajo,46,84,151.71,1,Cross-sell prioritario (mono-póliza estable)
29500,0.271,4_Bajo,78,111,332.76,1,Cross-sell prioritario (mono-póliza estable)
29501,0.3142,4_Bajo,59,144,568.41,1,Cross-sell prioritario (mono-póliza estable)
29505,0.2123,4_Bajo,62,123,846.85,1,Cross-sell prioritario (mono-póliza estable)
29506,0.2484,4_Bajo,42,178,715.77,1,Cross-sell prioritario (mono-póliza estable)
29507,0.3249,4_Bajo,62,162,1593.84,1,Cross-sell prioritario (mono-póliza estable)
29509,0.1852,4_Bajo,40,50,1148.79,1,Cross-sell prioritario (mono-póliza estable)
29511,0.1535,4_Bajo,52,142,1084.97,1,Cross-sell prioritario (mono-póliza estable)
29515,0.3076,4_Bajo,81,129,1608.02,1,Cross-sell prioritario (mono-póliza estable)
29530,0.2384,4_Bajo,31,117,826.58,1,Cross-sell prioritario (mono-póliza estable)
29535,0.1799,4_Bajo,83,138,1717.38,1,Cross-sell prioritario (mono-póliza estable)
29540,0.1013,4_Bajo,39,55,978.23,1,Cross-sell prioritario (mono-póliza estable)
29541,0.2496,4_Bajo,66,80,764.53,1,Cross-sell prioritario (mono-póliza estable)
29549,0.2384,4_Bajo,71,70,909.72,1,Cross-sell prioritario (mono-póliza estable)
29551,0.3231,4_Bajo,85,75,1987.27,1,Cross-sell prioritario (mono-póliza estable)
29556,0.2434,4_Bajo,34,56,904.37,1,Cross-sell prioritario (mono-póliza estable)
29563,0.2773,4_Bajo,75,104,1461.45,1,Cross-sell prioritario (mono-póliza estable)
29568,0.2874,4_Bajo,73,118,225.44,1,Cross-sell prioritario (mono-póliza estable)
29569,0.1929,4_Bajo,52,108,2006.49,1,Cross-sell prioritario (mono-póliza estable)
29595,0.2014,4_Bajo,49,26,1750.24,1,Cross-sell prioritario (mono-póliza estable)
29596,0.2397,4_Bajo,26,103,685.08,1,Cross-sell prioritario (mono-póliza estable)
29597,0.2927,4_Bajo,29,130,894.23,1,Cross-sell prioritario (mono-póliza estable)
29601,0.3132,4_Bajo,41,54,274.0,1,Cross-sell prioritario (mono-póliza estable)
29603,0.2761,4_Bajo,20,45,1974.25,1,Cross-sell prioritario (mono-póliza estable)
29606,0.3282,4_Bajo,37,96,748.08,1,Cross-sell prioritario (mono-póliza estable)
29610,0.2477,4_Bajo,59,160,957.18,1,Cross-sell prioritario (mono-póliza estable)
29615,0.3331,4_Bajo,35,19,1582.36,1,Cross-sell prioritario (mono-póliza estable)
29616,0.3276,4_Bajo,18,169,217.79,1,Cross-sell prioritario (mono-póliza estable)
29622,0.1544,4_Bajo,80,123,2165.01,1,Cross-sell prioritario (mono-póliza estable)
29623,0.2466,4_Bajo,50,46,702.04,1,Cross-sell prioritario (mono-póliza estable)
29625,0.2345,4_Bajo,60,120,962.41,1,Cross-sell prioritario (mono-póliza estable)
29627,0.3208,4_Bajo,57,81,809.36,1,Cross-sell prioritario (mono-póliza estable)
29629,0.197,4_Bajo,31,58,1101.24,1,Cross-sell prioritario (mono-póliza estable)
29635,0.2711,4_Bajo,25,141,970.06,1,Cross-sell prioritario (mono-póliza estable)
29637,0.3145,4_Bajo,35,72,1355.2,1,Cross-sell prioritario (mono-póliza estable)
29639,0.1895,4_Bajo,32,73,2118.8,1,Cross-sell prioritario (mono-póliza estable)
29640,0.2089,4_Bajo,42,25,911.48,1,Cross-sell prioritario (mono-póliza estable)
29643,0.2559,4_Bajo,50,63,914.51,1,Cross-sell prioritario (mono-póliza estable)
29644,0.1383,4_Bajo,57,126,565.82,1,Cross-sell prioritario (mono-póliza estable)
29645,0.3184,4_Bajo,56,118,1399.64,1,Cross-sell prioritario (mono-póliza estable)
29651,0.1987,4_Bajo,42,47,449.67,1,Cross-sell prioritario (mono-póliza estable)
29656,0.2881,4_Bajo,24,75,1508.12,1,Cross-sell prioritario (mono-póliza estable)
29658,0.2163,4_Bajo,47,152,729.85,1,Cross-sell prioritario (mono-póliza estable)
29663,0.2682,4_Bajo,70,46,1026.91,1,Cross-sell prioritario (mono-póliza estable)
29664,0.2885,4_Bajo,56,106,2067.93,1,Cross-sell prioritario (mono-póliza estable)
29665,0.3081,4_Bajo,62,16,189.13,1,Cross-sell prioritario (mono-póliza estable)
29667,0.2689,4_Bajo,24,177,1111.87,1,Cross-sell prioritario (mono-póliza estable)
29669,0.3058,4_Bajo,47,121,1113.76,1,Cross-sell prioritario (mono-póliza estable)
29671,0.1432,4_Bajo,58,100,1562.16,1,Cross-sell prioritario (mono-póliza estable)
29672,0.2923,4_Bajo,44,124,1025.83,1,Cross-sell prioritario (mono-póliza estable)
29673,0.155,4_Bajo,19,127,1453.82,1,Cross-sell prioritario (mono-póliza estable)
29676,0.1878,4_Bajo,40,27,1119.0,1,Cross-sell prioritario (mono-póliza estable)
29679,0.1773,4_Bajo,27,71,586.21,1,Cross-sell prioritario (mono-póliza estable)
29681,0.225,4_Bajo,44,110,1282.59,1,Cross-sell prioritario (mono-póliza estable)
29686,0.2963,4_Bajo,40,48,194.67,1,Cross-sell prioritario (mono-póliza estable)
29689,0.2357,4_Bajo,61,24,1325.5,1,Cross-sell prioritario (mono-póliza estable)
29691,0.3417,4_Bajo,23,85,1340.37,1,Cross-sell prioritario (mono-póliza estable)
29693,0.2796,4_Bajo,70,24,565.33,1,Cross-sell prioritario (mono-póliza estable)
29697,0.1273,4_Bajo,81,154,1562.43,1,Cross-sell prioritario (mono-póliza estable)
29702,0.1336,4_Bajo,58,33,683.46,1,Cross-sell prioritario (mono-póliza estable)
29706,0.1656,4_Bajo,64,107,1069.78,1,Cross-sell prioritario (mono-póliza estable)
29712,0.3394,4_Bajo,59,119,919.98,1,Cross-sell prioritario (mono-póliza estable)
29717,0.3337,4_Bajo,70,97,1714.12,1,Cross-sell prioritario (mono-póliza estable)
29722,0.3241,4_Bajo,34,133,744.44,1,Cross-sell prioritario (mono-póliza estable)
29734,0.1905,4_Bajo,47,90,753.35,1,Cross-sell prioritario (mono-póliza estable)
29739,0.2762,4_Bajo,34,109,354.25,1,Cross-sell prioritario (mono-póliza estable)
29741,0.3116,4_Bajo,66,33,1187.29,1,Cross-sell prioritario (mono-póliza estable)
29743,0.2084,4_Bajo,57,23,335.36,1,Cross-sell prioritario (mono-póliza estable)
29745,0.1521,4_Bajo,45,145,1259.38,1,Cross-sell prioritario (mono-póliza estable)
29747,0.3262,4_Bajo,84,59,633.67,1,Cross-sell prioritario (mono-póliza estable)
29750,0.2596,4_Bajo,46,133,598.79,1,Cross-sell prioritario (mono-póliza estable)
29751,0.3456,4_Bajo,21,14,1789.78,1,Cross-sell prioritario (mono-póliza estable)
29756,0.2134,4_Bajo,51,65,1164.6,1,Cross-sell prioritario (mono-póliza estable)
29759,0.2655,4_Bajo,63,95,1090.91,1,Cross-sell prioritario (mono-póliza estable)
29762,0.2158,4_Bajo,18,48,747.75,1,Cross-sell prioritario (mono-póliza estable)
29766,0.2603,4_Bajo,23,172,1868.59,1,Cross-sell prioritario (mono-póliza estable)
29775,0.2332,4_Bajo,36,117,1339.4,1,Cross-sell prioritario (mono-póliza estable)
29776,0.2268,4_Bajo,73,33,877.14,1,Cross-sell prioritario (mono-póliza estable)
29777,0.3328,4_Bajo,51,176,1371.12,1,Cross-sell prioritario (mono-póliza estable)
29780,0.2453,4_Bajo,49,155,961.68,1,Cross-sell prioritario (mono-póliza estable)
29781,0.3443,4_Bajo,82,148,1602.81,1,Cross-sell prioritario (mono-póliza estable)
29786,0.3027,4_Bajo,29,28,1503.25,1,Cross-sell prioritario (mono-póliza estable)
29787,0.2397,4_Bajo,44,133,824.35,1,Cross-sell prioritario (mono-póliza estable)
29797,0.27,4_Bajo,77,53,891.59,1,Cross-sell prioritario (mono-póliza estable)
29798,0.2687,4_Bajo,20,146,1513.42,1,Cross-sell prioritario (mono-póliza estable)
29800,0.2325,4_Bajo,58,118,908.94,1,Cross-sell prioritario (mono-póliza estable)
29805,0.2193,4_Bajo,33,57,614.12,1,Cross-sell prioritario (mono-póliza estable)
29807,0.3272,4_Bajo,78,25,2019.78,1,Cross-sell prioritario (mono-póliza estable)
29816,0.2787,4_Bajo,25,94,809.21,1,Cross-sell prioritario (mono-póliza estable)
29818,0.1725,4_Bajo,46,106,1030.17,1,Cross-sell prioritario (mono-póliza estable)
29820,0.2214,4_Bajo,61,114,704.23,1,Cross-sell prioritario (mono-póliza estable)
29821,0.2811,4_Bajo,63,17,317.31,1,Cross-sell prioritario (mono-póliza estable)
29824,0.3133,4_Bajo,45,171,1008.18,1,Cross-sell prioritario (mono-póliza estable)
29827,0.1712,4_Bajo,42,165,560.32,1,Cross-sell prioritario (mono-póliza estable)
29835,0.2579,4_Bajo,28,59,999.98,1,Cross-sell prioritario (mono-póliza estable)
29836,0.2279,4_Bajo,34,13,754.08,1,Cross-sell prioritario (mono-póliza estable)
29838,0.2817,4_Bajo,73,139,425.23,1,Cross-sell prioritario (mono-póliza estable)
29851,0.3211,4_Bajo,18,69,661.82,1,Cross-sell prioritario (mono-póliza estable)
29855,0.2541,4_Bajo,69,180,1276.4,1,Cross-sell prioritario (mono-póliza estable)
29856,0.3352,4_Bajo,73,62,1259.5,1,Cross-sell prioritario (mono-póliza estable)
29857,0.1973,4_Bajo,54,147,1444.02,1,Cross-sell prioritario (mono-póliza estable)
29861,0.097,4_Bajo,48,34,1083.84,1,Cross-sell prioritario (mono-póliza estable)
29863,0.2118,4_Bajo,30,51,271.56,1,Cross-sell prioritario (mono-póliza estable)
29865,0.3408,4_Bajo,62,132,1177.8,1,Cross-sell prioritario (mono-póliza estable)
29868,0.2779,4_Bajo,24,62,1983.16,1,Cross-sell prioritario (mono-póliza estable)
29869,0.2879,4_Bajo,59,127,1372.5,1,Cross-sell prioritario (mono-póliza estable)
29871,0.2482,4_Bajo,53,106,726.16,1,Cross-sell prioritario (mono-póliza estable)
29874,0.1109,4_Bajo,53,84,1027.97,1,Cross-sell prioritario (mono-póliza estable)
29878,0.1635,4_Bajo,71,45,1143.34,1,Cross-sell prioritario (mono-póliza estable)
29885,0.3494,4_Bajo,24,48,962.01,1,Cross-sell prioritario (mono-póliza estable)
29886,0.3422,4_Bajo,62,71,972.65,1,Cross-sell prioritario (mono-póliza estable)
29888,0.1757,4_Bajo,30,176,947.92,1,Cross-sell prioritario (mono-póliza estable)
29896,0.1974,4_Bajo,51,141,1966.28,1,Cross-sell prioritario (mono-póliza estable)
29897,0.3147,4_Bajo,41,20,1273.83,1,Cross-sell prioritario (mono-póliza estable)
29908,0.2473,4_Bajo,39,164,248.43,1,Cross-sell prioritario (mono-póliza estable)
29911,0.2084,4_Bajo,23,133,1182.71,1,Cross-sell prioritario (mono-póliza estable)
29912,0.3329,4_Bajo,43,155,1167.59,1,Cross-sell prioritario (mono-póliza estable)
29914,0.3164,4_Bajo,29,137,1044.26,1,Cross-sell prioritario (mono-póliza estable)
29915,0.1426,4_Bajo,69,135,837.9,1,Cross-sell prioritario (mono-póliza estable)
29920,0.2494,4_Bajo,37,151,912.89,1,Cross-sell prioritario (mono-póliza estable)
29923,0.2558,4_Bajo,46,155,1797.14,1,Cross-sell prioritario (mono-póliza estable)
29936,0.2673,4_Bajo,41,180,269.63,1,Cross-sell prioritario (mono-póliza estable)
29938,0.329,4_Bajo,72,17,1527.41,1,Cross-sell prioritario (mono-póliza estable)
29941,0.3332,4_Bajo,31,123,975.04,1,Cross-sell prioritario (mono-póliza estable)
29944,0.2902,4_Bajo,66,40,1267.08,1,Cross-sell prioritario (mono-póliza estable)
29948,0.2354,4_Bajo,75,143,137.37,1,Cross-sell prioritario (mono-póliza estable)
29953,0.289,4_Bajo,76,173,1062.71,1,Cross-sell prioritario (mono-póliza estable)
29958,0.3015,4_Bajo,78,57,1440.95,1,Cross-sell prioritario (mono-póliza estable)
29959,0.227,4_Bajo,48,176,1081.15,1,Cross-sell prioritario (mono-póliza estable)
29961,0.3002,4_Bajo,37,160,1093.78,1,Cross-sell prioritario (mono-póliza estable)
29965,0.1327,4_Bajo,40,166,583.78,1,Cross-sell prioritario (mono-póliza estable)
29973,0.1566,4_Bajo,66,74,1370.83,1,Cross-sell prioritario (mono-póliza estable)
29976,0.2399,4_Bajo,41,108,750.76,1,Cross-sell prioritario (mono-póliza estable)
29979,0.227,4_Bajo,19,93,504.32,1,Cross-sell prioritario (mono-póliza estable)
29980,0.1842,4_Bajo,75,141,1681.0,1,Cross-sell prioritario (mono-póliza estable)
29987,0.1846,4_Bajo,53,132,846.91,1,Cross-sell prioritario (mono-póliza estable)
29993,0.2814,4_Bajo,28,121,1733.65,1,Cross-sell prioritario (mono-póliza estable)
29997,0.1944,4_Bajo,81,62,1120.62,1,Cross-sell prioritario (mono-póliza estable)
30000,0.3088,4_Bajo,76,120,172.79,1,Cross-sell prioritario (mono-póliza estable)
30001,0.2419,4_Bajo,33,95,1118.48,1,Cross-sell prioritario (mono-póliza estable)
30010,0.2422,4_Bajo,51,161,835.64,1,Cross-sell prioritario (mono-póliza estable)
30012,0.3094,4_Bajo,29,161,1587.86,1,Cross-sell prioritario (mono-póliza estable)
30019,0.2665,4_Bajo,40,158,977.95,1,Cross-sell prioritario (mono-póliza estable)
30021,0.2596,4_Bajo,71,61,1153.23,1,Cross-sell prioritario (mono-póliza estable)
30025,0.2389,4_Bajo,50,160,1355.18,1,Cross-sell prioritario (mono-póliza estable)
30026,0.3382,4_Bajo,73,128,1347.85,1,Cross-sell prioritario (mono-póliza estable)
30028,0.3307,4_Bajo,71,139,941.54,1,Cross-sell prioritario (mono-póliza estable)
30030,0.23,4_Bajo,47,129,772.31,1,Cross-sell prioritario (mono-póliza estable)
30031,0.2839,4_Bajo,83,99,1200.97,1,Cross-sell prioritario (mono-póliza estable)
30032,0.3068,4_Bajo,78,172,1140.65,1,Cross-sell prioritario (mono-póliza estable)
30034,0.0958,4_Bajo,43,83,1084.98,1,Cross-sell prioritario (mono-póliza estable)
30038,0.2403,4_Bajo,20,155,918.88,1,Cross-sell prioritario (mono-póliza estable)
30046,0.2199,4_Bajo,69,171,951.22,1,Cross-sell prioritario (mono-póliza estable)
30051,0.2226,4_Bajo,47,89,681.76,1,Cross-sell prioritario (mono-póliza estable)
30053,0.3182,4_Bajo,44,166,547.48,1,Cross-sell prioritario (mono-póliza estable)
30058,0.227,4_Bajo,62,72,1544.72,1,Cross-sell prioritario (mono-póliza estable)
30059,0.1399,4_Bajo,39,140,934.86,1,Cross-sell prioritario (mono-póliza estable)
30060,0.2114,4_Bajo,57,22,784.21,1,Cross-sell prioritario (mono-póliza estable)
30063,0.2707,4_Bajo,75,136,1161.18,1,Cross-sell prioritario (mono-póliza estable)
30064,0.3303,4_Bajo,50,99,654.57,1,Cross-sell prioritario (mono-póliza estable)
30079,0.2744,4_Bajo,80,158,750.74,1,Cross-sell prioritario (mono-póliza estable)
30082,0.1342,4_Bajo,45,21,1804.39,1,Cross-sell prioritario (mono-póliza estable)
30083,0.2562,4_Bajo,39,106,734.37,1,Cross-sell prioritario (mono-póliza estable)
30084,0.1426,4_Bajo,73,61,1147.22,1,Cross-sell prioritario (mono-póliza estable)
30086,0.3303,4_Bajo,24,171,1299.24,1,Cross-sell prioritario (mono-póliza estable)
30088,0.1202,4_Bajo,52,83,1173.54,1,Cross-sell prioritario (mono-póliza estable)
30097,0.2002,4_Bajo,35,85,1185.3,1,Cross-sell prioritario (mono-póliza estable)
30109,0.1766,4_Bajo,22,49,1526.53,1,Cross-sell prioritario (mono-póliza estable)
30111,0.2551,4_Bajo,68,142,120.0,1,Cross-sell prioritario (mono-póliza estable)
