customer_id,predicted_churn_probability,risk_bucket,risk_score,age,customer_tenure_months,current_premium,num_policies,missed_payment_flag,complaint_flag,coverage_downgrade_flag,quote_requested_flag,premium_change_pct,recommended_action
3852,0.6181,2_Alto,1,21,16,1883.75,1,0,0,1,0,0.0352,2_Email personalizado + descuento permanencia
7705,0.6181,2_Alto,1,81,161,1090.01,1,0,0,0,1,0.0341,2_Email personalizado + descuento permanencia
5034,0.6181,2_Alto,2,27,165,1272.48,1,0,0,0,1,0.1382,2_Email personalizado + descuento permanencia
15865,0.618,2_Alto,1,71,13,1025.31,1,0,0,0,0,-0.0307,2_Email personalizado + descuento permanencia
45270,0.618,2_Alto,1,54,71,614.97,1,0,0,0,0,0.1325,2_Email personalizado + descuento permanencia
11316,0.6179,2_Alto,0,72,153,1035.25,1,0,0,0,0,0.0841,2_Email personalizado + descuento permanencia
49789,0.6179,2_Alto,0,84,8,1623.76,1,0,0,0,0,0.0289,2_Email personalizado + descuento permanencia
212,0.6179,2_Alto,1,66,93,1437.82,1,0,0,0,0,0.1577,2_Email personalizado + descuento permanencia
15289,0.6178,2_Alto,1,67,5,1855.28,1,0,0,0,0,-0.0436,2_Email personalizado + descuento permanencia
45624,0.6178,2_Alto,2,63,160,1535.63,1,0,0,0,1,0.1747,2_Email personalizado + descuento permanencia
11208,0.6178,2_Alto,1,79,103,1721.6,1,0,0,1,0,0.0396,2_Email personalizado + descuento permanencia
44379,0.6178,2_Alto,0,84,131,511.58,1,0,0,0,0,0.0582,2_Email personalizado + descuento permanencia
5619,0.6178,2_Alto,1,79,20,1198.26,1,0,0,0,0,0.1789,2_Email personalizado + descuento permanencia
11258,0.6177,2_Alto,2,22,128,1181.0,1,0,0,1,0,0.1379,2_Email personalizado + descuento permanencia
7305,0.6177,2_Alto,2,79,95,1192.15,1,0,0,1,0,0.1172,2_Email personalizado + descuento permanencia
23495,0.6177,2_Alto,1,28,47,812.42,1,0,0,0,0,0.0943,2_Email personalizado + descuento permanencia
18511,0.6177,2_Alto,1,31,27,940.62,1,0,0,0,0,0.0778,2_Email personalizado + descuento permanencia
18422,0.6177,2_Alto,0,82,54,1598.3,1,0,0,0,0,0.0643,2_Email personalizado + descuento permanencia
15968,0.6176,2_Alto,1,84,106,1808.92,1,0,0,0,0,0.1475,2_Email personalizado + descuento permanencia
46078,0.6176,2_Alto,1,22,21,1641.42,1,0,0,0,0,0.1463,2_Email personalizado + descuento permanencia
2639,0.6175,2_Alto,1,28,76,1125.32,1,0,0,0,0,-0.0617,2_Email personalizado + descuento permanencia
37295,0.6174,2_Alto,0,74,11,1872.96,1,0,0,0,0,0.0398,2_Email personalizado + descuento permanencia
43241,0.6174,2_Alto,2,33,40,594.11,1,0,0,1,0,0.1516,2_Email personalizado + descuento permanencia
26421,0.6174,2_Alto,1,22,16,1249.08,1,0,0,0,0,0.1213,2_Email personalizado + descuento permanencia
10696,0.6173,2_Alto,1,68,109,1684.64,1,0,1,0,0,0.0584,2_Email personalizado + descuento permanencia
19055,0.6173,2_Alto,1,20,50,967.8,1,0,0,0,0,0.0794,2_Email personalizado + descuento permanencia
18588,0.6173,2_Alto,1,23,57,706.09,1,0,0,0,0,0.0867,2_Email personalizado + descuento permanencia
7148,0.6173,2_Alto,2,48,147,1733.46,1,0,0,0,1,0.1866,2_Email personalizado + descuento permanencia
31209,0.6172,2_Alto,1,57,176,1486.68,1,0,0,0,0,0.1594,2_Email personalizado + descuento permanencia
48956,0.6172,2_Alto,1,68,114,2199.17,1,0,0,0,0,0.0911,2_Email personalizado + descuento permanencia
28029,0.6172,2_Alto,1,66,155,1001.34,1,0,0,0,0,0.1579,2_Email personalizado + descuento permanencia
32063,0.6172,2_Alto,1,43,89,521.61,1,0,0,0,0,0.2754,2_Email personalizado + descuento permanencia
32152,0.6172,2_Alto,2,51,80,1178.02,1,0,0,0,1,0.0649,2_Email personalizado + descuento permanencia
12382,0.6171,2_Alto,1,75,62,1290.13,1,0,0,0,0,0.1708,2_Email personalizado + descuento permanencia
4892,0.6171,2_Alto,1,56,17,708.98,1,0,0,0,0,0.0384,2_Email personalizado + descuento permanencia
16547,0.6171,2_Alto,2,66,111,622.91,1,0,0,0,1,0.1641,2_Email personalizado + descuento permanencia
35658,0.6171,2_Alto,1,52,61,1023.28,1,0,0,0,0,0.2046,2_Email personalizado + descuento permanencia
9156,0.6171,2_Alto,1,23,150,1055.94,1,0,0,0,0,0.1747,2_Email personalizado + descuento permanencia
22660,0.6171,2_Alto,1,83,23,1984.07,1,0,0,0,0,0.1428,2_Email personalizado + descuento permanencia
40434,0.6171,2_Alto,1,85,126,314.34,1,0,0,0,0,0.13,2_Email personalizado + descuento permanencia
8003,0.617,2_Alto,1,36,45,897.08,1,0,0,0,0,0.0657,2_Email personalizado + descuento permanencia
12768,0.617,2_Alto,1,69,37,423.44,1,0,0,0,0,0.0855,2_Email personalizado + descuento permanencia
14566,0.6169,2_Alto,1,28,88,1052.81,1,0,0,0,0,0.1438,2_Email personalizado + descuento permanencia
5797,0.6168,2_Alto,1,77,152,1614.62,1,0,0,0,0,0.1616,2_Email personalizado + descuento permanencia
26971,0.6168,2_Alto,2,59,18,1547.83,1,0,0,0,1,0.1453,2_Email personalizado + descuento permanencia
39951,0.6168,2_Alto,1,66,79,1098.73,1,0,0,0,0,0.1991,2_Email personalizado + descuento permanencia
35538,0.6168,2_Alto,3,36,63,182.29,1,0,0,1,1,0.1158,2_Email personalizado + descuento permanencia
41185,0.6168,2_Alto,2,22,158,570.79,1,0,0,0,1,0.194,2_Email personalizado + descuento permanencia
38102,0.6167,2_Alto,1,46,35,896.13,1,0,0,0,0,0.1866,2_Email personalizado + descuento permanencia
8865,0.6167,2_Alto,1,72,142,1292.29,1,0,0,0,0,0.1033,2_Email personalizado + descuento permanencia
21497,0.6167,2_Alto,1,70,20,1105.86,1,0,0,0,0,0.1837,2_Email personalizado + descuento permanencia
38552,0.6167,2_Alto,0,18,4,435.59,1,0,0,0,0,0.0278,2_Email personalizado + descuento permanencia
44974,0.6167,2_Alto,0,26,1,1203.96,1,0,0,0,0,0.0423,2_Email personalizado + descuento permanencia
44275,0.6167,2_Alto,3,49,112,1636.45,1,0,0,1,1,0.1605,2_Email personalizado + descuento permanencia
43433,0.6167,2_Alto,1,71,31,871.31,1,0,0,0,0,0.0581,2_Email personalizado + descuento permanencia
21226,0.6166,2_Alto,1,77,167,1410.87,1,0,0,0,0,0.1629,2_Email personalizado + descuento permanencia
36535,0.6166,2_Alto,1,67,158,573.79,1,0,0,0,0,0.2006,2_Email personalizado + descuento permanencia
18901,0.6166,2_Alto,1,31,12,298.32,1,0,0,0,1,0.048,2_Email personalizado + descuento permanencia
5474,0.6166,2_Alto,1,30,87,1121.24,1,0,0,0,0,0.1288,2_Email personalizado + descuento permanencia
35549,0.6165,2_Alto,1,77,160,654.69,1,0,0,0,0,0.1028,2_Email personalizado + descuento permanencia
36740,0.6165,2_Alto,2,41,34,966.3,1,0,0,0,1,0.1937,2_Email personalizado + descuento permanencia
459,0.6165,2_Alto,1,75,29,1477.54,1,0,0,0,0,-0.0398,2_Email personalizado + descuento permanencia
43192,0.6165,2_Alto,1,41,58,577.98,1,0,0,0,0,0.0877,2_Email personalizado + descuento permanencia
27158,0.6165,2_Alto,2,76,180,1588.21,1,0,0,0,1,0.183,2_Email personalizado + descuento permanencia
47766,0.6164,2_Alto,1,27,81,1061.96,1,0,0,0,0,0.0993,2_Email personalizado + descuento permanencia
48698,0.6163,2_Alto,1,28,51,700.98,1,0,0,0,0,0.1332,2_Email personalizado + descuento permanencia
47253,0.6163,2_Alto,1,37,130,167.82,1,0,0,0,0,0.203,2_Email personalizado + descuento permanencia
27357,0.6162,2_Alto,2,34,145,1571.9,1,0,0,1,0,0.1549,2_Email personalizado + descuento permanencia
15418,0.6162,2_Alto,1,43,152,1370.54,1,0,0,0,0,0.227,2_Email personalizado + descuento permanencia
48778,0.6162,2_Alto,1,20,153,811.88,1,0,0,0,0,0.0897,2_Email personalizado + descuento permanencia
16230,0.6161,2_Alto,1,26,107,341.72,1,0,0,0,0,0.0985,2_Email personalizado + descuento permanencia
46009,0.6161,2_Alto,2,57,137,1094.57,1,0,0,1,0,0.1608,2_Email personalizado + descuento permanencia
45805,0.6161,2_Alto,2,77,78,2002.69,1,0,0,0,1,0.1406,2_Email personalizado + descuento permanencia
28272,0.6161,2_Alto,2,50,171,541.87,1,0,0,1,0,0.121,2_Email personalizado + descuento permanencia
47888,0.6161,2_Alto,2,34,108,610.25,1,0,0,0,1,0.1534,2_Email personalizado + descuento permanencia
18921,0.616,2_Alto,1,44,19,667.32,1,0,0,0,1,0.094,2_Email personalizado + descuento permanencia
26443,0.616,2_Alto,1,77,163,1107.76,1,0,0,0,0,0.176,2_Email personalizado + descuento permanencia
32031,0.616,2_Alto,2,63,178,971.53,1,0,0,0,1,0.1734,2_Email personalizado + descuento permanencia
23457,0.616,2_Alto,1,50,47,1220.52,1,0,0,0,0,0.1649,2_Email personalizado + descuento permanencia
36741,0.6159,2_Alto,0,28,15,862.05,1,0,0,0,0,0.0976,2_Email personalizado + descuento permanencia
10189,0.6159,2_Alto,1,25,36,1572.96,1,0,0,0,0,0.0691,2_Email personalizado + descuento permanencia
33471,0.6159,2_Alto,1,59,86,827.11,1,0,0,0,0,-0.032,2_Email personalizado + descuento permanencia
42713,0.6158,2_Alto,1,45,16,894.06,1,0,0,0,0,-0.0317,2_Email personalizado + descuento permanencia
43606,0.6158,2_Alto,1,71,100,783.33,1,0,0,0,1,0.074,2_Email personalizado + descuento permanencia
25305,0.6158,2_Alto,3,42,175,1253.13,1,0,0,1,1,0.1575,2_Email personalizado + descuento permanencia
3755,0.6158,2_Alto,1,20,31,1759.8,1,0,0,0,0,0.1578,2_Email personalizado + descuento permanencia
44909,0.6157,2_Alto,1,83,146,1155.79,1,0,0,0,0,0.1531,2_Email personalizado + descuento permanencia
2178,0.6157,2_Alto,2,50,22,1490.89,1,0,0,0,1,0.1392,2_Email personalizado + descuento permanencia
45701,0.6157,2_Alto,2,57,33,1609.57,1,0,0,1,0,0.1713,2_Email personalizado + descuento permanencia
35401,0.6156,2_Alto,1,19,42,170.0,1,0,0,0,1,0.0795,2_Email personalizado + descuento permanencia
28318,0.6155,2_Alto,1,68,172,1001.02,1,0,0,0,0,0.2295,2_Email personalizado + descuento permanencia
36534,0.6154,2_Alto,1,43,67,718.79,1,0,0,0,0,0.0652,2_Email personalizado + descuento permanencia
20796,0.6154,2_Alto,2,44,107,673.27,1,0,0,0,0,0.1035,2_Email personalizado + descuento permanencia
24552,0.6154,2_Alto,0,48,1,2087.84,1,0,0,0,0,0.0397,2_Email personalizado + descuento permanencia
34021,0.6154,2_Alto,2,39,49,569.45,1,0,0,0,1,0.2279,2_Email personalizado + descuento permanencia
26821,0.6152,2_Alto,1,81,114,926.04,1,0,0,0,0,0.1393,2_Email personalizado + descuento permanencia
49765,0.6152,2_Alto,0,82,96,637.46,1,0,0,0,0,0.0679,2_Email personalizado + descuento permanencia
29170,0.6151,2_Alto,1,71,119,1099.32,1,0,0,0,0,0.1876,2_Email personalizado + descuento permanencia
43563,0.6151,2_Alto,1,20,39,1418.5,1,0,0,0,0,0.0938,2_Email personalizado + descuento permanencia
16503,0.6151,2_Alto,1,26,168,2080.53,1,0,0,0,0,0.1832,2_Email personalizado + descuento permanencia
46850,0.6151,2_Alto,2,82,75,855.14,1,0,0,0,1,-0.0529,2_Email personalizado + descuento permanencia
16885,0.6151,2_Alto,1,18,81,1402.28,1,0,0,0,0,0.1229,2_Email personalizado + descuento permanencia
27985,0.6151,2_Alto,3,19,33,1130.96,4,0,0,1,0,0.176,2_Email personalizado + descuento permanencia
25259,0.6151,2_Alto,1,27,32,958.93,1,0,0,0,0,0.0786,2_Email personalizado + descuento permanencia
8024,0.6151,2_Alto,1,29,136,814.02,1,0,0,0,0,0.1303,2_Email personalizado + descuento permanencia
31593,0.615,2_Alto,1,51,79,1739.66,1,0,0,0,0,0.2131,2_Email personalizado + descuento permanencia
15969,0.6149,2_Alto,2,58,32,1160.24,3,0,0,0,0,0.1912,2_Email personalizado + descuento permanencia
15856,0.6149,2_Alto,1,47,83,187.26,1,0,0,0,0,0.2045,2_Email personalizado + descuento permanencia
17615,0.6149,2_Alto,2,19,164,1061.63,1,0,0,1,0,0.1287,2_Email personalizado + descuento permanencia
33816,0.6149,2_Alto,1,78,153,1227.49,1,0,0,0,1,0.0521,2_Email personalizado + descuento permanencia
19009,0.6149,2_Alto,0,81,2,615.91,3,0,0,0,0,0.0474,2_Email personalizado + descuento permanencia
49951,0.6148,2_Alto,2,72,73,887.75,1,0,0,1,0,-0.0952,2_Email personalizado + descuento permanencia
13041,0.6148,2_Alto,2,22,175,1359.01,1,0,1,0,1,0.0572,2_Email personalizado + descuento permanencia
22371,0.6148,2_Alto,1,39,86,1147.8,1,0,0,0,0,0.1931,2_Email personalizado + descuento permanencia
10442,0.6146,2_Alto,2,24,156,941.13,1,0,0,0,1,0.1387,2_Email personalizado + descuento permanencia
30490,0.6146,2_Alto,1,78,45,2086.03,1,0,1,0,0,-0.0014,2_Email personalizado + descuento permanencia
32523,0.6146,2_Alto,1,62,34,270.99,1,0,0,0,0,0.2098,2_Email personalizado + descuento permanencia
9373,0.6145,2_Alto,1,19,99,1016.14,1,0,0,0,0,0.1135,2_Email personalizado + descuento permanencia
4179,0.6145,2_Alto,2,49,130,988.86,1,0,0,1,0,0.1053,2_Email personalizado + descuento permanencia
9830,0.6145,2_Alto,1,40,101,1694.8,1,0,0,0,0,0.2096,2_Email personalizado + descuento permanencia
22841,0.6145,2_Alto,0,85,48,1855.61,1,0,0,0,0,0.0706,2_Email personalizado + descuento permanencia
2305,0.6145,2_Alto,0,80,167,1392.77,1,0,0,0,0,0.0877,2_Email personalizado + descuento permanencia
27969,0.6145,2_Alto,1,36,29,1126.65,1,0,0,0,0,0.179,2_Email personalizado + descuento permanencia
23514,0.6144,2_Alto,0,83,165,1025.05,1,0,0,0,0,0.0554,2_Email personalizado + descuento permanencia
43526,0.6144,2_Alto,0,35,5,586.77,1,0,0,0,0,0.0418,2_Email personalizado + descuento permanencia
4317,0.6144,2_Alto,1,84,57,899.5,1,0,0,0,0,0.123,2_Email personalizado + descuento permanencia
28209,0.6144,2_Alto,1,52,35,1298.82,1,0,0,0,0,0.17,2_Email personalizado + descuento permanencia
719,0.6144,2_Alto,2,34,112,1755.87,1,0,0,1,0,0.1519,2_Email personalizado + descuento permanencia
29834,0.6144,2_Alto,2,70,102,188.34,1,0,0,0,1,0.1209,2_Email personalizado + descuento permanencia
19083,0.6144,2_Alto,2,77,173,1272.72,1,0,0,1,0,0.1121,2_Email personalizado + descuento permanencia
9470,0.6143,2_Alto,0,79,4,1636.66,1,0,0,0,0,0.0424,2_Email personalizado + descuento permanencia
14760,0.6142,2_Alto,1,41,28,772.65,1,0,0,0,0,0.0327,2_Email personalizado + descuento permanencia
2789,0.6142,2_Alto,1,18,141,1332.99,1,0,0,0,0,0.1622,2_Email personalizado + descuento permanencia
21021,0.6142,2_Alto,2,20,110,457.05,1,0,0,0,1,0.1334,2_Email personalizado + descuento permanencia
39685,0.6142,2_Alto,1,25,27,1026.39,1,0,0,0,0,0.073,2_Email personalizado + descuento permanencia
9099,0.6141,2_Alto,1,49,141,1245.35,1,0,0,0,0,0.187,2_Email personalizado + descuento permanencia
29188,0.6141,2_Alto,1,80,60,1747.44,1,0,0,0,0,0.1391,2_Email personalizado + descuento permanencia
44330,0.6141,2_Alto,2,37,67,832.52,1,0,0,0,1,0.142,2_Email personalizado + descuento permanencia
8819,0.6141,2_Alto,1,69,165,1281.43,1,0,0,0,0,0.0873,2_Email personalizado + descuento permanencia
12115,0.614,2_Alto,1,62,140,1191.05,1,0,0,0,0,0.1957,2_Email personalizado + descuento permanencia
44247,0.614,2_Alto,2,53,30,631.72,1,0,0,0,0,0.1175,2_Email personalizado + descuento permanencia
8611,0.6139,2_Alto,1,31,68,149.91,1,0,0,0,0,0.1266,2_Email personalizado + descuento permanencia
22671,0.6139,2_Alto,1,56,48,1496.76,1,0,0,0,0,0.0934,2_Email personalizado + descuento permanencia
27698,0.6139,2_Alto,1,77,1,1685.38,1,0,0,0,0,0.0066,2_Email personalizado + descuento permanencia
27851,0.6139,2_Alto,2,18,117,903.57,1,0,0,1,0,0.145,2_Email personalizado + descuento permanencia
24192,0.6139,2_Alto,1,44,75,590.97,1,0,0,0,0,0.0668,2_Email personalizado + descuento permanencia
43681,0.6139,2_Alto,0,83,15,1169.46,1,0,0,0,0,0.022,2_Email personalizado + descuento permanencia
29386,0.6138,2_Alto,0,67,8,775.85,1,0,0,0,0,0.0337,2_Email personalizado + descuento permanencia
40288,0.6138,2_Alto,1,73,115,1259.87,1,0,0,0,0,0.1222,2_Email personalizado + descuento permanencia
11326,0.6138,2_Alto,2,53,102,2281.83,1,0,0,1,0,0.0332,2_Email personalizado + descuento permanencia
47385,0.6138,2_Alto,1,55,8,1009.26,1,0,1,0,0,-0.076,2_Email personalizado + descuento permanencia
2286,0.6138,2_Alto,1,74,135,838.43,1,0,0,0,0,0.1637,2_Email personalizado + descuento permanencia
22487,0.6138,2_Alto,1,41,47,786.47,1,0,0,0,0,-0.1042,2_Email personalizado + descuento permanencia
44456,0.6137,2_Alto,1,66,134,1715.66,1,0,0,0,0,0.2165,2_Email personalizado + descuento permanencia
42203,0.6137,2_Alto,0,85,22,1618.64,1,0,0,0,0,0.0413,2_Email personalizado + descuento permanencia
47904,0.6137,2_Alto,1,25,154,600.87,1,0,0,0,0,0.1293,2_Email personalizado + descuento permanencia
32191,0.6136,2_Alto,2,58,122,1169.87,1,0,0,0,1,0.1789,2_Email personalizado + descuento permanencia
17463,0.6136,2_Alto,1,19,86,1167.02,1,0,0,0,0,0.1152,2_Email personalizado + descuento permanencia
11393,0.6136,2_Alto,1,29,67,1257.96,1,0,0,0,0,0.0888,2_Email personalizado + descuento permanencia
28776,0.6136,2_Alto,1,45,57,1004.23,1,0,0,0,0,0.1614,2_Email personalizado + descuento permanencia
5009,0.6136,2_Alto,2,66,172,1050.66,1,0,0,0,1,0.2172,2_Email personalizado + descuento permanencia
46581,0.6136,2_Alto,1,72,167,903.18,1,0,0,0,0,0.1788,2_Email personalizado + descuento permanencia
37613,0.6135,2_Alto,1,80,108,967.49,1,0,0,0,0,0.1288,2_Email personalizado + descuento permanencia
20048,0.6135,2_Alto,1,85,152,864.52,1,0,0,0,0,0.1206,2_Email personalizado + descuento permanencia
18157,0.6135,2_Alto,1,68,3,1579.67,1,0,0,0,0,-0.0293,2_Email personalizado + descuento permanencia
48555,0.6135,2_Alto,1,47,142,625.36,1,0,0,0,0,0.1921,2_Email personalizado + descuento permanencia
28283,0.6135,2_Alto,0,19,144,1866.21,1,0,0,0,0,0.0366,2_Email personalizado + descuento permanencia
26378,0.6135,2_Alto,1,23,29,995.74,1,0,0,0,0,0.1111,2_Email personalizado + descuento permanencia
38563,0.6135,2_Alto,1,42,126,747.56,1,0,0,0,0,0.1767,2_Email personalizado + descuento permanencia
38153,0.6134,2_Alto,1,59,143,864.32,1,0,0,0,0,0.2195,2_Email personalizado + descuento permanencia
36223,0.6134,2_Alto,4,42,54,1080.78,1,0,0,1,1,0.1258,2_Email personalizado + descuento permanencia
20144,0.6133,2_Alto,2,79,43,896.37,1,0,0,1,0,-0.0245,2_Email personalizado + descuento permanencia
17328,0.6133,2_Alto,1,80,145,1151.85,1,0,0,0,0,0.0389,2_Email personalizado + descuento permanencia
1175,0.6133,2_Alto,1,18,107,1323.85,1,0,0,0,0,0.1091,2_Email personalizado + descuento permanencia
42471,0.6132,2_Alto,0,85,12,1413.93,1,0,0,0,0,0.0604,2_Email personalizado + descuento permanencia
21670,0.6132,2_Alto,1,40,166,737.87,1,0,0,0,0,0.0252,2_Email personalizado + descuento permanencia
17999,0.6132,2_Alto,2,71,122,1109.04,1,0,0,0,1,0.1353,2_Email personalizado + descuento permanencia
49357,0.6132,2_Alto,1,43,75,993.52,1,0,0,0,0,0.1685,2_Email personalizado + descuento permanencia
6496,0.6132,2_Alto,2,72,68,1785.78,1,0,0,1,0,-0.0421,2_Email personalizado + descuento permanencia
49220,0.6132,2_Alto,2,28,77,219.67,1,0,0,0,1,0.1293,2_Email personalizado + descuento permanencia
17517,0.6132,2_Alto,2,28,50,224.52,2,0,0,0,0,0.12,2_Email personalizado + descuento permanencia
8818,0.6132,2_Alto,1,77,47,142.24,1,0,0,0,0,-0.0765,2_Email personalizado + descuento permanencia
43743,0.6131,2_Alto,2,25,54,539.85,1,0,0,0,1,0.1934,2_Email personalizado + descuento permanencia
29358,0.6131,2_Alto,1,26,51,1213.7,1,0,0,0,0,0.0851,2_Email personalizado + descuento permanencia
36901,0.6131,2_Alto,2,31,121,1572.15,1,0,0,1,0,0.1375,2_Email personalizado + descuento permanencia
3530,0.6131,2_Alto,1,26,138,1212.37,1,0,0,0,0,0.1924,2_Email personalizado + descuento permanencia
37031,0.6131,2_Alto,3,73,51,878.78,1,0,0,1,1,0.1523,2_Email personalizado + descuento permanencia
39626,0.613,2_Alto,2,60,170,609.6,1,0,0,1,0,0.1742,2_Email personalizado + descuento permanencia
9304,0.6129,2_Alto,1,72,43,1953.03,1,0,0,0,1,0.0647,2_Email personalizado + descuento permanencia
28886,0.6129,2_Alto,1,26,109,1333.92,1,0,0,0,0,0.1855,2_Email personalizado + descuento permanencia
43418,0.6129,2_Alto,1,30,82,1058.06,1,0,0,0,0,0.1309,2_Email personalizado + descuento permanencia
38425,0.6129,2_Alto,1,25,97,1477.8,1,0,0,0,0,0.1114,2_Email personalizado + descuento permanencia
37893,0.6129,2_Alto,0,83,162,901.21,1,0,0,0,0,0.0549,2_Email personalizado + descuento permanencia
18851,0.6129,2_Alto,1,82,152,1436.38,1,0,0,0,0,0.1398,2_Email personalizado + descuento permanencia
27295,0.6128,2_Alto,1,69,5,647.21,4,0,0,0,0,0.0151,2_Email personalizado + descuento permanencia
35902,0.6128,2_Alto,1,83,69,1154.94,1,0,0,0,0,0.1927,2_Email personalizado + descuento permanencia
42008,0.6128,2_Alto,1,71,61,186.82,1,0,0,1,0,0.0705,2_Email personalizado + descuento permanencia
27146,0.6128,2_Alto,0,83,21,1857.76,1,0,0,0,0,0.034,2_Email personalizado + descuento permanencia
27913,0.6128,2_Alto,2,73,164,452.59,1,0,0,1,0,0.1232,2_Email personalizado + descuento permanencia
2596,0.6128,2_Alto,2,29,61,1117.35,1,0,0,0,1,0.198,2_Email personalizado + descuento permanencia
43140,0.6127,2_Alto,0,77,19,1674.26,1,0,0,0,0,0.0623,2_Email personalizado + descuento permanencia
7249,0.6127,2_Alto,2,45,77,1246.06,1,0,0,1,0,0.2714,2_Email personalizado + descuento permanencia
31211,0.6127,2_Alto,2,76,97,1179.12,1,0,0,1,0,0.1218,2_Email personalizado + descuento permanencia
44268,0.6127,2_Alto,1,28,67,713.35,1,0,1,0,0,0.0328,2_Email personalizado + descuento permanencia
7766,0.6126,2_Alto,1,66,95,896.47,1,0,0,0,0,0.1948,2_Email personalizado + descuento permanencia
48566,0.6126,2_Alto,2,71,170,1975.44,1,0,0,0,1,0.141,2_Email personalizado + descuento permanencia
28460,0.6126,2_Alto,1,42,157,1525.4,1,0,0,0,0,0.1702,2_Email personalizado + descuento permanencia
35820,0.6126,2_Alto,3,80,24,1929.22,3,0,0,0,1,0.1491,2_Email personalizado + descuento permanencia
43586,0.6126,2_Alto,2,69,16,696.55,4,0,0,0,0,0.1705,2_Email personalizado + descuento permanencia
45014,0.6126,2_Alto,2,51,51,1159.19,1,0,0,0,1,0.0644,2_Email personalizado + descuento permanencia
33609,0.6125,2_Alto,1,78,49,1043.83,1,0,0,0,0,0.03,2_Email personalizado + descuento permanencia
38405,0.6125,2_Alto,2,56,81,641.8,1,0,0,0,1,0.1731,2_Email personalizado + descuento permanencia
